iter,rsq,rank,noise,N,b,items,is_bibd
8332,0.9605177144436505,FALSE,0.8552334695123136,949,11,15,FALSE
8333,0.9196836529487336,FALSE,0.9713969458825886,791,8,16,FALSE
8334,0.9726902608095152,FALSE,1.2738921723794192,650,11,12,FALSE
8335,0.9680025887027881,FALSE,0.7228599465452135,1707,19,14,FALSE
8336,0.9963601856994845,FALSE,1.0544857727363706,1541,14,14,FALSE
8337,0.9168544031875971,FALSE,0.6364496848545969,1760,15,20,FALSE
8338,0.9967666351627967,TRUE,0.9681219775229692,915,17,8,FALSE
8339,0.948809428467717,FALSE,1.0220080139115453,573,13,16,FALSE
8340,0.9921426065471143,FALSE,1.1062599318102002,976,19,11,FALSE
8341,0.9528297971023127,FALSE,0.790134278126061,1589,16,20,FALSE
8342,0.987306366954135,FALSE,0.5978776137344539,971,18,15,FALSE
8343,0.9858406027634015,FALSE,0.8155077311675996,1247,19,13,FALSE
8344,0.9249107061978478,FALSE,0.5578601071611047,1256,15,10,TRUE
8345,0.990563262186539,FALSE,1.2745525380596519,1902,16,14,FALSE
8346,0.8985126696695044,FALSE,0.731387565843761,766,8,14,FALSE
8347,0.9836325084456201,FALSE,1.2830059749539942,1715,15,16,FALSE
8348,0.936433739689973,FALSE,1.021031134063378,1989,9,20,FALSE
8349,0.9939497009887387,FALSE,1.4708961804863065,996,11,9,FALSE
8350,0.9891250175597939,FALSE,0.8040634866338223,569,10,12,FALSE
8351,0.905865356898076,FALSE,1.2765111599583179,1936,10,16,FALSE
8352,0.9914547536119168,TRUE,0.6508559295907617,442,12,9,FALSE
8353,0.9626838609629261,FALSE,0.8645626946818084,1814,17,19,FALSE
8354,0.9829856013398786,TRUE,0.9617121394257993,1917,15,10,TRUE
8355,0.9641217898759983,FALSE,0.6996075725182891,1283,20,13,FALSE
8356,0.9291752164618319,FALSE,0.5718505552504212,733,12,15,FALSE
8357,0.9926879012675863,FALSE,1.0785921062342823,1742,19,16,FALSE
8358,0.8449111940006405,FALSE,1.078603690955788,1372,8,17,FALSE
8359,0.9839325185083575,FALSE,0.7806245707906783,511,9,13,FALSE
8360,0.961314382519621,FALSE,0.9920854363590479,1611,12,16,FALSE
8361,0.9610135825215081,FALSE,1.3372550529893488,754,10,13,FALSE
8362,0.9672645060791043,FALSE,0.6291446418035775,1911,8,12,FALSE
8363,0.9420026107643479,FALSE,1.0354793802835047,1528,16,19,FALSE
8364,0.9576384157470278,FALSE,0.9313738562632352,396,10,14,FALSE
8365,0.9003979659429677,FALSE,0.5275256847962737,1024,15,19,FALSE
8366,0.8685390467734576,FALSE,0.7027512565255165,420,9,18,FALSE
8367,0.9683159297902896,FALSE,0.7191115627065301,1861,9,11,FALSE
8368,0.9926849646658473,FALSE,1.2270508906804025,916,14,10,FALSE
8369,0.9676719579524895,FALSE,0.72964400309138,1676,10,12,FALSE
8370,0.958826006668157,FALSE,1.391618161695078,1759,13,20,FALSE
8371,0.9954026420313121,FALSE,1.0312498703133315,864,13,8,FALSE
8372,0.7709344278106329,FALSE,0.7944218060001731,1205,8,19,FALSE
8373,0.9794344783759369,FALSE,0.5017314155120403,795,12,9,FALSE
8374,0.9802631252044524,TRUE,0.950339179020375,1224,11,12,FALSE
8375,0.9868323089834092,TRUE,0.9197022547014058,1943,8,8,FALSE
8376,0.955396506590403,FALSE,1.1411680153105408,1171,9,19,FALSE
8377,0.8773173138635146,FALSE,0.8154366994276643,400,8,20,FALSE
8378,0.9988212486216335,TRUE,0.9339484174270183,1448,14,8,TRUE
8379,0.9680741938830091,FALSE,0.8364255160558969,644,14,16,FALSE
8380,0.9515218701003262,FALSE,1.4717037298250943,1440,12,18,FALSE
8381,0.9754200540916543,FALSE,1.0660149483010173,1869,18,19,FALSE
8382,0.9878471813966281,TRUE,0.6588058222550899,969,13,8,FALSE
8383,0.9760281220831377,FALSE,0.5157810961827636,879,13,11,FALSE
8384,0.9801277154014754,FALSE,0.8483832078054547,1552,14,14,FALSE
8385,0.9710804416863335,FALSE,0.5389008736237884,553,14,12,FALSE
8386,0.9756391089220245,FALSE,0.6488289018161595,1176,15,17,FALSE
8387,0.982075301238899,FALSE,1.1050338768400252,1565,8,11,FALSE
8388,0.9931478321427054,TRUE,1.1332782299723476,1974,17,8,FALSE
8389,0.9971450439295776,TRUE,1.2257112155202776,1854,13,9,FALSE
8390,0.9930542351754457,TRUE,0.8993659834377468,1944,18,10,FALSE
8391,0.9638541669079993,FALSE,0.5586120763327926,1850,17,13,FALSE
8392,0.9951109884628377,FALSE,0.9693407465238124,772,18,10,FALSE
8393,0.9234798340881789,FALSE,0.740059050032869,1214,11,19,FALSE
8394,0.996978308746856,TRUE,1.2920129033736885,548,19,15,FALSE
8395,0.9895060410840458,FALSE,0.9303015267942101,356,9,8,FALSE
8396,0.9698535579768034,FALSE,0.9928719608578831,1409,12,15,FALSE
8397,0.9582692877706361,FALSE,1.20222780527547,346,16,17,FALSE
8398,0.9931899006054631,FALSE,1.0343930607195944,865,14,14,FALSE
8399,0.8794019506370598,FALSE,0.8160469431895763,1048,9,18,FALSE
8400,0.988840693593827,FALSE,1.1034612248186022,1562,17,12,FALSE
8401,0.9932351026880535,FALSE,0.9961780447047204,1219,19,13,FALSE
8402,0.9783991964382894,FALSE,0.9539223264437169,830,16,17,FALSE
8403,0.7091556991546522,FALSE,1.202696124324575,364,8,19,FALSE
8404,0.9859839306118108,FALSE,0.6724005483556539,1333,19,16,FALSE
8405,0.983543989789238,FALSE,1.1214215704239905,1395,10,12,FALSE
8406,0.9811805512151465,FALSE,0.6570088169537485,725,18,15,FALSE
8407,0.9651167990382481,FALSE,1.3120315705891699,1413,12,17,FALSE
8408,0.9870972323005992,FALSE,0.7757114511914551,1900,19,14,FALSE
8409,0.9783717490159775,FALSE,0.9589050724171102,771,13,14,FALSE
8410,0.9967532735339817,TRUE,1.4585273596458137,499,20,10,FALSE
8411,0.9671256441369661,FALSE,0.9346058734226972,822,14,14,FALSE
8412,0.9861233985285521,FALSE,0.594313106033951,1220,16,14,FALSE
8413,0.9992487590291413,TRUE,1.323501127306372,1338,15,10,TRUE
8414,0.9889679195895699,FALSE,0.9011854492127895,1641,19,11,FALSE
8415,0.9637274951494564,FALSE,0.8428133055567741,1728,15,17,FALSE
8416,0.9861695940100066,FALSE,0.7705723729450256,449,13,12,FALSE
8417,0.9515478024308219,FALSE,0.7556070715654641,1842,13,18,FALSE
8418,0.993605674183312,FALSE,1.2843103816267103,1896,12,13,FALSE
8419,0.9963341238304714,TRUE,1.4352591529022902,933,15,10,TRUE
8420,0.996688896864868,TRUE,1.351001693867147,1486,16,10,FALSE
8421,0.9731011210746521,FALSE,0.5000267259310931,349,15,16,FALSE
8422,0.9963239102872906,FALSE,0.8107929113321006,961,15,9,FALSE
8423,0.9793616475231098,FALSE,0.9270277109462768,1460,8,11,FALSE
8424,0.9821273025266779,FALSE,1.1906630869489163,1820,20,16,FALSE
8425,0.8457729441630207,FALSE,0.6370273840148002,953,10,18,FALSE
8426,0.9338851774865258,FALSE,1.0601379140280187,337,11,17,FALSE
8427,0.9794307417447121,FALSE,1.1758431105408818,620,20,17,FALSE
8428,0.9566408725034433,FALSE,0.5380498033482581,794,15,20,FALSE
8429,0.9924926524084879,TRUE,0.7966304121073335,1780,11,11,FALSE
8430,0.9723614628325634,FALSE,0.6258517249953002,1203,17,18,FALSE
8431,0.9792160744956924,FALSE,0.9499706672504544,930,10,10,FALSE
8432,0.9606491273818114,FALSE,0.7025301738176495,1566,12,11,FALSE
8433,0.9918285060615509,FALSE,1.3493224570993334,518,9,12,FALSE
8434,0.9943912479794775,TRUE,1.2327881243545562,693,20,10,FALSE
8435,0.9849785654243206,FALSE,1.1727975902613252,1736,20,18,FALSE
8436,0.9930819660296182,FALSE,0.6208950888831168,1176,11,11,FALSE
8437,0.9384292507767541,FALSE,0.8841644979547709,390,12,18,FALSE
8438,0.9958946962584734,TRUE,1.1837433180771768,1427,14,10,FALSE
8439,0.9413904428207636,FALSE,0.76749033248052,546,9,13,FALSE
8440,0.9267136485382492,FALSE,0.7275148893240839,1925,15,20,FALSE
8441,0.9963164017514629,FALSE,1.1376769063062966,1297,19,8,FALSE
8442,0.9615754998147845,FALSE,0.8772511675488204,1021,9,11,FALSE
8443,0.9826590853481314,TRUE,0.6675063418224454,1334,14,10,FALSE
8444,0.9695542880621993,FALSE,1.0472892799880356,1937,20,20,FALSE
8445,0.9148083813452355,FALSE,1.1629003284033388,1619,9,16,FALSE
8446,0.9891443031841295,TRUE,1.2847301866859198,1192,14,12,FALSE
8447,0.9897629079074555,TRUE,1.4424685291014612,631,12,8,FALSE
8448,0.9921617687978134,FALSE,1.088592723943293,1772,18,16,FALSE
8449,0.9791917411051246,FALSE,0.5440134601667523,540,10,12,FALSE
8450,0.9132949249475327,FALSE,0.7056003783363849,440,14,20,FALSE
8451,0.9913969383934489,FALSE,1.300309501355514,1206,20,16,FALSE
8452,0.9850458689813261,FALSE,1.2250121650286019,550,17,13,FALSE
8453,0.9459365464223202,FALSE,0.8346985718235373,1093,19,19,FALSE
8454,0.8729880019435962,FALSE,0.748310542665422,1549,10,16,FALSE
8455,0.9969296433247158,TRUE,1.1043201505672187,737,18,12,FALSE
8456,0.964156132433832,FALSE,0.5098117494489998,323,15,17,FALSE
8457,0.9906058312401858,FALSE,1.378176556667313,1540,17,16,FALSE
8458,0.991844913723167,TRUE,1.4157103023026139,532,12,12,FALSE
8459,0.9630961593256239,FALSE,0.5721688298508525,1851,16,9,FALSE
8460,0.995717396023827,TRUE,1.4820454407017678,1564,19,10,FALSE
8461,0.6527937075764045,FALSE,1.2053211675956845,1482,8,20,FALSE
8462,0.9740239476384963,FALSE,0.8768341592513025,784,19,17,FALSE
8463,0.988819281608549,TRUE,0.8346015403512865,376,19,8,FALSE
8464,0.9811789256974153,FALSE,1.0868461872451007,623,17,14,FALSE
8465,0.9277785321440692,FALSE,1.4740860550664365,1814,10,16,FALSE
8466,0.9753207594992881,FALSE,0.8357321394141763,439,18,20,FALSE
8467,0.9824242475909328,FALSE,0.740033607929945,1525,16,14,FALSE
8468,0.9254683696857827,FALSE,0.6489661217201501,1848,14,11,FALSE
8469,0.9793940743994616,FALSE,1.146512252977118,1832,16,15,FALSE
8470,0.9089675624745712,FALSE,0.6760332977864891,1462,14,20,FALSE
8471,0.9341582112193857,FALSE,0.942063097609207,1034,11,20,FALSE
8472,0.9643268842783634,FALSE,1.4222210589796305,769,8,13,FALSE
8473,0.9868635613793528,FALSE,1.1982469465583563,387,18,13,FALSE
8474,0.9124126552614502,FALSE,0.9815995784010738,1693,9,15,FALSE
8475,0.988601856790344,FALSE,1.2176319328136742,1300,17,13,FALSE
8476,0.9596787099003985,FALSE,1.2485475710127503,1807,8,15,FALSE
8477,0.8926574403608738,FALSE,0.7283484512008727,539,8,18,FALSE
8478,0.9739369436542229,FALSE,1.4213920715264976,1217,11,12,FALSE
8479,0.9875768791980613,FALSE,1.0333428257144988,999,12,10,FALSE
8480,0.9353028860465957,FALSE,1.0547240190207958,625,12,17,FALSE
8481,0.9860748339256044,FALSE,1.3542251696344465,1125,13,14,FALSE
8482,0.9413914785783208,FALSE,0.692524476442486,1660,12,17,FALSE
8483,0.9321224191696337,FALSE,1.31756754941307,1677,10,16,FALSE
8484,0.9745034579932862,FALSE,1.3125870579387993,822,17,17,FALSE
8485,0.9420244096227088,FALSE,1.3622800421435386,623,9,16,FALSE
8486,0.9058159317624783,FALSE,0.697215371299535,1143,10,17,FALSE
8487,0.9844495428658812,FALSE,0.5276530834380537,1245,10,9,FALSE
8488,0.9506162791136776,FALSE,1.291984610259533,992,14,20,FALSE
8489,0.9820144539212737,FALSE,0.7960983952507377,1931,18,13,FALSE
8490,0.9875978428221264,FALSE,1.1609334072563797,1873,20,18,FALSE
8491,0.9448158595290252,FALSE,1.4183472187723964,927,8,15,FALSE
8492,0.9896766281807665,FALSE,1.3294399827718735,1204,16,13,FALSE
8493,0.8828813130752967,FALSE,1.0490623356308788,1334,8,19,FALSE
8494,0.9778513980339458,FALSE,1.4484105836600065,1727,20,18,FALSE
8495,0.9824611235825323,FALSE,1.050795101094991,577,18,11,FALSE
8496,0.9934997034724012,FALSE,0.9553767091128975,985,20,17,FALSE
8497,0.9929299788880228,FALSE,0.9606712902896106,344,16,11,FALSE
8498,0.9493033545289884,FALSE,1.2618893585167825,385,13,18,FALSE
8499,0.9986041035154973,TRUE,1.095542737049982,824,14,10,FALSE
8500,0.9816851814617698,TRUE,0.7278997716493905,1643,13,12,FALSE
8501,0.996468936839316,FALSE,1.3664617105387151,821,19,10,FALSE
8502,0.9753097608259295,FALSE,1.3641856703907251,1481,15,18,FALSE
8503,0.9866157697190695,FALSE,1.12397567066364,893,18,12,FALSE
8504,0.9607679566007818,FALSE,0.882941301446408,1687,11,15,FALSE
8505,0.9563745461479575,FALSE,0.9181843814440072,1446,13,16,FALSE
8506,0.994434780080172,FALSE,0.8252786688972265,1357,14,14,FALSE
8507,0.9367910665200083,FALSE,0.8467640737071633,460,13,20,FALSE
8508,0.9893206112383617,FALSE,1.425772701855749,1699,17,13,FALSE
8509,0.9984394251810079,TRUE,1.3069381455425173,1121,19,9,FALSE
8510,0.9035729838442814,FALSE,0.7872148456517607,1830,11,18,FALSE
8511,0.9444041197474983,FALSE,0.6996817763429135,929,20,12,FALSE
8512,0.9400354273456042,FALSE,0.6073870314285159,558,17,13,FALSE
8513,0.9525662233291525,FALSE,0.7099834263790399,1356,18,14,FALSE
8514,0.8937337561105726,FALSE,1.2705777562223375,1037,10,18,FALSE
8515,0.9188237805069793,FALSE,1.052953225793317,810,14,18,FALSE
8516,0.9909353992165566,FALSE,1.2121707077603787,450,15,13,FALSE
8517,0.9833464396507307,FALSE,1.3020437613595277,1761,18,16,FALSE
8518,0.9490993966121137,FALSE,0.5143514717929065,1219,9,11,FALSE
8519,0.9959125603693042,TRUE,1.0056765389163047,829,17,8,FALSE
8520,0.9854872842014902,FALSE,0.9887568324338645,754,10,10,FALSE
8521,0.9881703861699342,FALSE,0.6482314616441727,1392,17,10,FALSE
8522,0.9770822503652825,FALSE,1.1171406544744968,1504,12,15,FALSE
8523,0.9084716054413696,FALSE,1.0694575973320752,679,13,20,FALSE
8524,0.9612177646770896,FALSE,1.271967891836539,1051,11,15,FALSE
8525,0.987911435788757,TRUE,0.8859643114265054,1099,12,8,FALSE
8526,0.9479024939737167,FALSE,0.7487344259861857,1409,14,19,FALSE
8527,0.9983570757029389,TRUE,1.2684214897453785,1372,20,8,FALSE
8528,0.9958411378390799,TRUE,1.3136750869452953,1013,12,11,FALSE
8529,0.9880193322810019,FALSE,0.517026282614097,899,17,15,FALSE
8530,0.977422589098193,FALSE,1.0735210210550576,1537,12,14,FALSE
8531,0.9027307175037599,FALSE,0.9146837703883648,1632,9,20,FALSE
8532,0.9875407751062927,FALSE,0.6530845449306071,1725,18,12,FALSE
8533,0.9599308194790255,FALSE,1.0965594456065446,1689,15,19,FALSE
8534,0.9532343361518314,FALSE,0.7219588479492813,339,18,18,FALSE
8535,0.9959937070739018,FALSE,0.8164089084602892,953,14,13,FALSE
8536,0.9967893603848905,FALSE,0.9279714468866587,1906,9,8,FALSE
8537,0.9662292364877592,FALSE,0.9821282082702965,862,10,13,FALSE
8538,0.9901497725014748,FALSE,0.6748898348305374,1335,15,13,FALSE
8539,0.9906627128589809,TRUE,0.7498450896237046,1942,20,9,FALSE
8540,0.9119758941365516,FALSE,1.1024013990536332,1089,12,20,FALSE
8541,0.9966185262073675,TRUE,1.3420665110461414,478,20,10,FALSE
8542,0.9935028373107558,FALSE,1.1787421524059027,906,18,14,FALSE
8543,0.9726687145464225,FALSE,0.7090635995846242,1576,14,16,FALSE
8544,0.9627041453984894,FALSE,1.1688034115359187,1081,17,18,FALSE
8545,0.9872910104762953,FALSE,1.4338297192007303,1092,9,10,FALSE
8546,0.9973139674625048,FALSE,1.2400319031439722,1600,14,13,FALSE
8547,0.898228736572863,FALSE,0.7045378668699414,1725,11,17,FALSE
8548,0.9238295859102189,FALSE,0.7779998930636793,496,8,17,FALSE
8549,0.9884733942932951,FALSE,1.189042755868286,877,16,12,FALSE
8550,0.9824289174022044,FALSE,1.1249458242673427,1960,16,18,FALSE
8551,0.9855051711925104,FALSE,1.0493240477517247,790,17,15,FALSE
8552,0.9969787151020861,TRUE,1.32689329655841,906,16,8,FALSE
8553,0.9795547717589457,TRUE,1.102412770036608,1520,10,12,FALSE
8554,0.9919412578605504,FALSE,0.8470167638733983,1526,13,9,FALSE
8555,0.98550690244252,FALSE,1.3147429588716477,1602,8,9,FALSE
8556,0.9905348633997945,FALSE,0.7054841856006533,564,19,11,FALSE
8557,0.9910541975988031,FALSE,1.1148851215839386,1276,18,15,FALSE
8558,0.9875539277629936,FALSE,1.2704572835937142,1285,17,16,FALSE
8559,0.9855201932856714,FALSE,1.240845559630543,1668,18,17,FALSE
8560,0.993219520786369,TRUE,1.1833409282844514,1674,12,9,FALSE
8561,0.9689156987102776,FALSE,0.626295254798606,969,20,14,FALSE
8562,0.9741341420987638,FALSE,0.7608397384174168,1816,19,18,FALSE
8563,0.987055404965511,FALSE,1.3016541977412999,1457,19,18,FALSE
8564,0.9654359938734411,TRUE,0.5827812140341848,1235,20,12,FALSE
8565,0.9550195344429626,FALSE,0.780037323012948,1582,12,18,FALSE
8566,0.9969032948449504,TRUE,0.6095432050060481,1823,10,8,FALSE
8567,0.7980155884872395,FALSE,0.6975366889964789,830,10,19,FALSE
8568,0.9634830324026098,FALSE,0.8953177006915212,737,10,13,FALSE
8569,0.9878639002206148,FALSE,0.9964018622413278,994,14,11,FALSE
8570,0.8518446105235035,FALSE,1.337693786015734,1493,9,20,FALSE
8571,0.9977744640485622,FALSE,0.5897223716601729,1656,18,11,FALSE
8572,0.9551946783877274,FALSE,1.0411847669165581,1522,9,14,FALSE
8573,0.993175335805745,FALSE,1.0671231637243181,1549,16,13,FALSE
8574,0.9905325873739266,FALSE,1.3370731729082763,487,15,14,FALSE
8575,0.9676911184465602,FALSE,0.7531645756680518,1941,14,15,FALSE
8576,0.9054073146178925,FALSE,1.0704308759886771,362,10,17,FALSE
8577,0.888074487757867,FALSE,1.2064137649722397,1954,9,19,FALSE
8578,0.9276347214748022,FALSE,1.3038380648940802,1150,8,14,FALSE
8579,0.9821676289138392,FALSE,1.195527069736272,962,20,14,FALSE
8580,0.9847909019358345,FALSE,0.6028970021288842,1283,15,11,FALSE
8581,0.9926083778434833,TRUE,0.5286854405421764,768,20,8,FALSE
8582,0.9804466016258749,FALSE,1.1043951725587249,838,15,16,FALSE
8583,0.8800024777449297,FALSE,0.8598558509256691,1921,9,18,FALSE
8584,0.995086236687205,TRUE,1.3176665471401066,1802,9,10,FALSE
8585,0.9734935632444337,FALSE,1.4620806546881795,1412,8,9,FALSE
8586,0.9883921090298856,FALSE,1.2656508313957602,1457,12,10,FALSE
8587,0.9969400628410052,TRUE,1.2539015994407237,1316,16,8,FALSE
8588,0.9673938875770658,FALSE,0.6227886488195509,1986,19,18,FALSE
8589,0.9704862602874776,FALSE,0.6179807877633721,1170,13,15,FALSE
8590,0.9973172942897034,TRUE,1.0020069922320545,529,17,10,FALSE
8591,0.9700701176031935,FALSE,1.4745078538544476,618,8,11,FALSE
8592,0.9735560731910771,FALSE,0.8599752373993397,738,8,8,FALSE
8593,0.9712220581623753,FALSE,1.1489574289880693,1259,11,14,FALSE
8594,0.8594842367364048,FALSE,0.7116900167893618,667,9,17,FALSE
8595,0.9457007782708483,FALSE,0.9905233958270401,1694,12,20,FALSE
8596,0.9905615344072992,FALSE,1.1520596698392183,1041,20,12,FALSE
8597,0.9625986307566743,FALSE,0.536125571699813,496,9,9,FALSE
8598,0.919413346326607,FALSE,1.3599753519520164,560,8,15,FALSE
8599,0.9445156002489825,FALSE,0.5973061118274927,1923,9,15,FALSE
8600,0.967205744067001,FALSE,1.1379441297613084,1723,19,19,FALSE
8601,0.9434617645123858,FALSE,1.0782437617890537,1938,12,17,FALSE
8602,0.9889559324764281,FALSE,1.2586453335825354,912,10,14,FALSE
8603,0.9971597815811024,FALSE,0.9703384402673692,375,20,12,FALSE
8604,0.9504896975018108,FALSE,0.652947030030191,840,19,20,FALSE
8605,0.9911620149159339,FALSE,1.2890440588817,793,10,10,FALSE
8606,0.9890871275944737,FALSE,0.6076660740654916,1461,20,14,FALSE
8607,0.9657395832689956,FALSE,0.5950426219496876,1155,13,15,FALSE
8608,0.9298729707053575,FALSE,0.5826031903270632,1729,13,9,FALSE
8609,0.9813572487611415,TRUE,0.9504788105841726,751,16,9,FALSE
8610,0.9637017502906828,FALSE,1.4464025672059506,1937,11,14,FALSE
8611,0.9886272644416794,FALSE,1.376769594149664,1492,13,10,FALSE
8612,0.9915910079286352,FALSE,0.5848896594252437,1612,17,15,FALSE
8613,0.9972688838109504,TRUE,1.1341280264314264,1969,18,8,FALSE
8614,0.987041068251637,TRUE,0.9795372278895229,1881,16,8,FALSE
8615,0.9434775825490487,FALSE,0.513607969507575,1313,18,20,FALSE
8616,0.9732801377394267,FALSE,1.4564279429614544,1464,13,15,FALSE
8617,0.9974759707552691,FALSE,1.3125967527739704,1917,19,15,FALSE
8618,0.9826485091782508,FALSE,1.3075256370939314,527,8,11,FALSE
8619,0.9755863258741483,FALSE,1.0825595047790557,1508,9,11,FALSE
8620,0.981851541040509,FALSE,1.4979577916674316,318,18,18,FALSE
8621,0.8695270284387576,FALSE,1.3908586523029953,573,8,17,FALSE
8622,0.9603564878757533,FALSE,0.6384921190328896,1666,14,14,FALSE
8623,0.9966793087125576,TRUE,0.977016149321571,695,19,9,FALSE
8624,0.8614936048933175,FALSE,1.4997402939479798,1917,8,20,FALSE
8625,0.9958958319117446,FALSE,1.4818710745312274,1995,13,12,FALSE
8626,0.9391662100523753,FALSE,0.7519817289430648,1567,12,18,FALSE
8627,0.8672314232469239,FALSE,1.240019571268931,1616,9,19,FALSE
8628,0.9924052020620571,FALSE,0.9610690844710916,366,16,11,FALSE
8629,0.643476563408862,FALSE,0.7245191794354469,1562,8,20,FALSE
8630,0.9634520354425455,TRUE,0.6569857194554061,420,9,11,FALSE
8631,0.9906343867131683,FALSE,1.4220903757959604,300,12,13,FALSE
8632,0.9877480958199176,FALSE,0.7480255626142025,1089,18,14,FALSE
8633,0.9704286173312541,FALSE,1.3760683676227927,1479,13,16,FALSE
8634,0.9900492932696495,FALSE,0.9027990573085845,789,20,11,FALSE
8635,0.9540402884779771,TRUE,0.5529614365659654,813,11,10,FALSE
8636,0.9861234688707876,FALSE,0.9579147051554173,1742,13,12,FALSE
8637,0.9472516256916759,FALSE,1.2279324806295335,1750,15,20,FALSE
8638,0.8391877900828236,FALSE,0.5269868606701493,506,8,15,FALSE
8639,0.9831663536152125,FALSE,0.7708827864844352,352,11,10,FALSE
8640,0.9152389595722038,FALSE,0.5600693554151803,1594,11,17,FALSE
8641,0.979636179420645,FALSE,1.3240440702065825,981,9,15,FALSE
8642,0.9492820004907645,FALSE,0.5332780773751438,764,11,11,FALSE
8643,0.9967150310646333,TRUE,1.3935075460467488,1318,15,8,FALSE
8644,0.9792432740991193,TRUE,0.513786964584142,1198,16,8,FALSE
8645,0.9341275080426646,FALSE,0.7812211979180574,1208,9,15,FALSE
8646,0.976733087101766,FALSE,0.8212595540098846,1701,10,13,FALSE
8647,0.9814712870970843,FALSE,0.974754938390106,1366,19,19,FALSE
8648,0.9626096875483223,FALSE,0.618061772082001,949,13,15,FALSE
8649,0.9960933002725351,FALSE,1.193529502255842,1656,18,11,FALSE
8650,0.9885443630733718,FALSE,1.379468641243875,1749,11,14,FALSE
8651,0.9567951436481016,FALSE,0.6530966216232628,1887,17,18,FALSE
8652,0.9518763909798843,FALSE,1.0777288479730487,1034,14,18,FALSE
